id,weights,attention_to_politics,pres_vote,economy,immigration,crime,party_id,age,educ,race,gender,income
140904,1.10004890854541,Never,NA,Disapprove strongly,Disapprove strongly,Disapprove strongly,Not very strong Republican,27,"Some post-high school, no bachelor’s degree",Hispanic,Man,NA
140905,0.373168119991948,Some of the time,Kamala Harris,Approve strongly,Disapprove strongly,Disapprove strongly,Strong Democrat,45,Graduate degree,"White, non-Hispanic",Woman,250000
140906,0.340842696065658,Some of the time,Other,Disapprove strongly,Disapprove strongly,Disapprove not strongly,Independent,61,Bachelor’s degree,"White, non-Hispanic",Man,85000
140907,1.52742061946784,Always,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,49,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Woman,137500
140908,3.70341888227818,Most of the time,Donald Trump,Disapprove not strongly,Disapprove strongly,Disapprove strongly,Not very strong Republican,61,High school credential,"White, non-Hispanic",Man,250000
140909,2.04941209134844,Always,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,30,High school credential,"White, non-Hispanic",Man,2500
140910,1.58844267300479,Some of the time,NA,Disapprove not strongly,Disapprove not strongly,Approve not strongly,Not very strong Democrat,69,Less than high school credential,"White, non-Hispanic",Man,52500
140911,0.769882968316625,About half the time,Kamala Harris,Approve strongly,Approve strongly,Approve strongly,Strong Democrat,69,High school credential,"White, non-Hispanic",Woman,32500
140912,0.217932275599505,Always,Kamala Harris,Approve strongly,Approve strongly,Approve strongly,Strong Democrat,69,"Some post-high school, no bachelor’s degree",Hispanic,Man,62500
140914,0.720715249443017,Most of the time,Kamala Harris,Disapprove strongly,Disapprove strongly,Disapprove strongly,Independent-Democrat,38,Bachelor’s degree,"White, non-Hispanic",Woman,105000
140915,0.141415826938304,Most of the time,Kamala Harris,Approve strongly,Approve strongly,Approve strongly,Independent-Democrat,64,Bachelor’s degree,"Black, non-Hispanic",Man,32500
140916,1.04833414290587,Most of the time,Kamala Harris,Approve strongly,Disapprove not strongly,Approve strongly,Strong Democrat,54,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Woman,67500
140917,2.73308108577905,Always,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Independent-Republican,NA,High school credential,NA,Woman,NA
140918,0.777755470842124,Most of the time,NA,Disapprove strongly,Disapprove strongly,Disapprove not strongly,Independent,38,Bachelor’s degree,"Black, non-Hispanic",Man,212500
140919,0.426875658398785,Always,Kamala Harris,Approve strongly,Approve strongly,Approve strongly,Strong Democrat,NA,"Some post-high school, no bachelor’s degree","Black, non-Hispanic",Woman,NA
140921,0.403647145255338,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,66,NA,"White, non-Hispanic",Man,117500
140922,0.793517330415765,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Approve not strongly,Strong Republican,50,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Woman,2500
140923,0.76480957503829,About half the time,Kamala Harris,Disapprove not strongly,Disapprove not strongly,Disapprove strongly,Strong Democrat,47,Graduate degree,"White, non-Hispanic",Man,250000
140924,2.81428029799218,About half the time,Kamala Harris,Disapprove not strongly,Approve not strongly,Disapprove not strongly,Strong Democrat,80,High school credential,"Black, non-Hispanic",Woman,26250
140925,2.49408985885723,Always,Kamala Harris,Approve strongly,Disapprove strongly,Approve not strongly,Not very strong Democrat,75,High school credential,"White, non-Hispanic",Man,67500
140926,1.8192980845257,Most of the time,Kamala Harris,Disapprove not strongly,Disapprove not strongly,Approve not strongly,Not very strong Democrat,NA,High school credential,"Multiple races, non-Hispanic",Man,162500
140927,0.530187351980349,About half the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Independent-Democrat,34,High school credential,"White, non-Hispanic",Woman,52500
140928,0.200879905289693,Most of the time,Kamala Harris,Approve not strongly,Disapprove strongly,Disapprove not strongly,Not very strong Republican,42,Graduate degree,"Asian or Native Hawaiian/other Pacific Islander, non-Hispanic",Man,212500
140929,2.90176924418241,About half the time,Kamala Harris,Approve strongly,Approve not strongly,Approve not strongly,Strong Democrat,71,High school credential,"Black, non-Hispanic",Man,47500
140930,0.379025982229896,Some of the time,Kamala Harris,Approve not strongly,Approve not strongly,Disapprove strongly,Not very strong Democrat,64,Bachelor’s degree,"Black, non-Hispanic",Woman,32500
140931,3.654801165986,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Approve not strongly,Strong Republican,71,High school credential,"White, non-Hispanic",Woman,52500
140932,0.595140985480844,Always,Kamala Harris,Disapprove not strongly,Approve not strongly,Approve not strongly,Strong Democrat,38,Bachelor’s degree,"White, non-Hispanic",Man,117500
140933,0.405670363363246,About half the time,Other,Disapprove strongly,Disapprove not strongly,Disapprove strongly,Independent-Republican,38,Graduate degree,"White, non-Hispanic",Man,250000
140934,1.12886784940525,Always,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Not very strong Republican,NA,Bachelor’s degree,"White, non-Hispanic",Man,NA
140935,1.09855886952366,About half the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Independent-Republican,50,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Woman,137500
140936,0.728755914521616,Most of the time,Other,Disapprove strongly,Disapprove strongly,Disapprove not strongly,Independent-Democrat,47,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Man,117500
140937,2.67324427825356,About half the time,Kamala Harris,Approve strongly,Approve not strongly,Approve strongly,Strong Democrat,55,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Woman,72500
140938,1.77231559860449,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,55,High school credential,"White, non-Hispanic",Man,105000
140939,0.316365556438012,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,70,Graduate degree,"White, non-Hispanic",Man,105000
140940,0.498656432923238,Most of the time,Kamala Harris,Approve strongly,Disapprove strongly,Approve strongly,Strong Democrat,74,Graduate degree,"White, non-Hispanic",Woman,105000
140942,2.67192723418746,Most of the time,NA,Disapprove strongly,Disapprove strongly,Disapprove strongly,NA,68,Less than high school credential,"White, non-Hispanic",Man,NA
140943,0.424840386814135,About half the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,70,High school credential,"White, non-Hispanic",Woman,2500
140944,0.739464618650396,Most of the time,Kamala Harris,Approve not strongly,Approve not strongly,Approve not strongly,Strong Democrat,36,Graduate degree,"White, non-Hispanic",Woman,250000
140945,1.07720913827555,Some of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Democrat,58,"Some post-high school, no bachelor’s degree",Hispanic,Woman,95000
140948,1.4417121053074,Most of the time,Kamala Harris,Approve not strongly,Approve not strongly,Approve not strongly,Not very strong Democrat,48,High school credential,Hispanic,Man,77500
140949,0.611483804070126,Always,Kamala Harris,Approve strongly,Approve strongly,Approve strongly,Strong Democrat,80,Bachelor’s degree,"Black, non-Hispanic",Woman,105000
140950,0.519327119495528,Most of the time,Other,Disapprove strongly,Disapprove strongly,Disapprove strongly,Not very strong Republican,59,Graduate degree,"Native American/Alaska Native or other race, non-Hispanic",Man,2500
140951,0.26607138505616,Most of the time,Donald Trump,Disapprove not strongly,Approve not strongly,Disapprove strongly,Strong Republican,80,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Woman,52500
140952,0.488238457124872,About half the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Independent-Republican,62,Graduate degree,"White, non-Hispanic",Man,NA
140954,1.59266669036518,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,28,High school credential,Hispanic,Woman,62500
140956,0.659025671210483,About half the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Independent-Republican,80,High school credential,"White, non-Hispanic",NA,NA
140957,0.874076520887795,Most of the time,Kamala Harris,Approve not strongly,Approve not strongly,Approve not strongly,Not very strong Democrat,52,Graduate degree,"White, non-Hispanic",Woman,212500
140958,0.165100188383698,Some of the time,Kamala Harris,Approve strongly,Disapprove not strongly,Disapprove strongly,Not very strong Democrat,67,Graduate degree,"White, non-Hispanic",Woman,26250
140959,0.411006717334473,Some of the time,Kamala Harris,Approve strongly,Approve not strongly,Approve not strongly,Strong Democrat,40,Graduate degree,"White, non-Hispanic",Woman,250000
140960,0.606108453070419,Some of the time,NA,Disapprove strongly,Disapprove strongly,Disapprove strongly,Independent-Republican,NA,Graduate degree,"Asian or Native Hawaiian/other Pacific Islander, non-Hispanic",Man,250000
140961,0.857362976715452,About half the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Not very strong Republican,54,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Woman,212500
140962,0.639506224169874,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove not strongly,Strong Republican,66,High school credential,"White, non-Hispanic",Woman,NA
140963,0.468981014831969,Most of the time,Kamala Harris,Disapprove strongly,Disapprove strongly,Disapprove strongly,Not very strong Republican,80,Bachelor’s degree,"White, non-Hispanic",Man,NA
140964,0.670311340722852,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Not very strong Republican,70,High school credential,"White, non-Hispanic",Man,32500
140965,0.87835473904982,Most of the time,Kamala Harris,Approve strongly,Approve strongly,Approve strongly,Strong Democrat,47,Bachelor’s degree,"White, non-Hispanic",Man,212500
140967,0.438202567811885,About half the time,Kamala Harris,Approve strongly,Disapprove not strongly,Approve strongly,Strong Democrat,43,Graduate degree,"White, non-Hispanic",Woman,250000
140968,0.439467378551252,About half the time,Kamala Harris,Approve strongly,Approve strongly,Approve strongly,Strong Democrat,75,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Woman,212500
140969,0.75512381743575,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Not very strong Republican,68,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Woman,21250
140970,0.444033839001995,Always,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,NA,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Man,2500
140971,0.338859481769368,Some of the time,Kamala Harris,Disapprove not strongly,Disapprove not strongly,Disapprove not strongly,Independent-Democrat,40,Bachelor’s degree,"White, non-Hispanic",Woman,85000
140973,0.445492813456661,Some of the time,NA,Disapprove strongly,Approve not strongly,Disapprove not strongly,Independent,NA,Less than high school credential,Hispanic,Man,37500
140974,0.711861482080348,Some of the time,NA,Approve not strongly,Approve not strongly,Approve not strongly,Strong Democrat,45,Bachelor’s degree,"White, non-Hispanic",Woman,105000
140975,4.99999998289759,Most of the time,Kamala Harris,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Democrat,41,High school credential,Hispanic,Man,85000
140977,0.611643546802977,Some of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Independent-Republican,46,Graduate degree,"White, non-Hispanic",Woman,162500
140978,3.15546467062308,Most of the time,Kamala Harris,Approve strongly,Disapprove strongly,Approve strongly,Not very strong Democrat,80,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Man,137500
140979,0.62581724212806,Most of the time,Kamala Harris,Approve not strongly,Approve not strongly,Disapprove not strongly,Independent-Democrat,36,Bachelor’s degree,"White, non-Hispanic",Man,250000
140980,0.83741931151449,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,47,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Woman,72500
140981,0.376670479436144,Most of the time,Kamala Harris,Approve not strongly,Approve strongly,Approve strongly,Strong Democrat,27,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Woman,32500
140982,1.04558289233041,Some of the time,NA,Disapprove strongly,Disapprove strongly,Approve not strongly,Independent,40,"Some post-high school, no bachelor’s degree","Black, non-Hispanic",Man,7500
140984,0.719112987612208,Some of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Independent-Republican,33,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Man,105000
