question_id,pollster,numeric_grade,methodology,state,month,year,sample_size,Biden,Trump
135025,SurveyMonkey,2,Online Panel,CONNECTICUT,10,2020,3490,63,35
134974,SurveyMonkey,2,Online Panel,COLORADO,10,2020,5714,60,38
135026,SurveyMonkey,2,Online Panel,COLORADO,10,2020,5714,59,40
134977,SurveyMonkey,2,Online Panel,ARKANSAS,10,2020,2033,41,57
135029,SurveyMonkey,2,Online Panel,ARKANSAS,10,2020,2033,39,59
134979,SurveyMonkey,2,Online Panel,ALASKA,10,2020,1120,44,53
135031,SurveyMonkey,2,Online Panel,ALASKA,10,2020,1120,44,54
134931,SurveyMonkey,2,Online Panel,WISCONSIN,10,2020,4466,55,42
134983,SurveyMonkey,2,Online Panel,WISCONSIN,10,2020,4466,55,43
134932,SurveyMonkey,2,Online Panel,WASHINGTON,10,2020,7360,61,37
134984,SurveyMonkey,2,Online Panel,WASHINGTON,10,2020,7360,61,37
134935,SurveyMonkey,2,Online Panel,UTAH,10,2020,2466,46,52
134987,SurveyMonkey,2,Online Panel,UTAH,10,2020,2466,45,52
134936,SurveyMonkey,2,Online Panel,TEXAS,10,2020,14571,49,48
134988,SurveyMonkey,2,Online Panel,TEXAS,10,2020,14571,48,50
134937,SurveyMonkey,2,Online Panel,TENNESSEE,10,2020,4696,44,54
134989,SurveyMonkey,2,Online Panel,TENNESSEE,10,2020,4696,42,56
134939,SurveyMonkey,2,Online Panel,SOUTH CAROLINA,10,2020,4403,46,51
134991,SurveyMonkey,2,Online Panel,SOUTH CAROLINA,10,2020,4403,44,54
134940,SurveyMonkey,2,Online Panel,RHODE ISLAND,10,2020,842,68,30
134992,SurveyMonkey,2,Online Panel,RHODE ISLAND,10,2020,842,68,31
134944,SurveyMonkey,2,Online Panel,OHIO,10,2020,7598,48,50
134996,SurveyMonkey,2,Online Panel,OHIO,10,2020,7598,47,51
134945,SurveyMonkey,2,Online Panel,NEW YORK,10,2020,9773,64,33
134997,SurveyMonkey,2,Online Panel,NEW YORK,10,2020,9773,64,33
134948,SurveyMonkey,2,Online Panel,NEW JERSEY,10,2020,6048,60,36
135000,SurveyMonkey,2,Online Panel,NEW JERSEY,10,2020,6048,60,37
134950,SurveyMonkey,2,Online Panel,NEBRASKA,10,2020,1777,46,51
135002,SurveyMonkey,2,Online Panel,NEBRASKA,10,2020,1777,46,52
134952,SurveyMonkey,2,Online Panel,NORTH CAROLINA,10,2020,7766,53,45
135004,SurveyMonkey,2,Online Panel,NORTH CAROLINA,10,2020,7766,52,46
134956,SurveyMonkey,2,Online Panel,MINNESOTA,10,2020,5004,55,42
135008,SurveyMonkey,2,Online Panel,MINNESOTA,10,2020,5004,56,42
134962,SurveyMonkey,2,Online Panel,KENTUCKY,10,2020,3381,42,56
135014,SurveyMonkey,2,Online Panel,KENTUCKY,10,2020,3381,42,57
134965,SurveyMonkey,2,Online Panel,ILLINOIS,10,2020,7649,58,39
135017,SurveyMonkey,2,Online Panel,ILLINOIS,10,2020,7649,57,40
134970,SurveyMonkey,2,Online Panel,FLORIDA,10,2020,14053,50,48
135022,SurveyMonkey,2,Online Panel,FLORIDA,10,2020,14053,48,49
134972,SurveyMonkey,2,Online Panel,DISTRICT OF COLUMBIA,10,2020,914,86,11
135024,SurveyMonkey,2,Online Panel,DISTRICT OF COLUMBIA,10,2020,914,88,10
134975,SurveyMonkey,2,Online Panel,CALIFORNIA,10,2020,22234,62,35
135027,SurveyMonkey,2,Online Panel,CALIFORNIA,10,2020,22234,62,36
134976,SurveyMonkey,2,Online Panel,ARIZONA,10,2020,5568,54,44
135028,SurveyMonkey,2,Online Panel,ARIZONA,10,2020,5568,53,46
134978,SurveyMonkey,2,Online Panel,ALABAMA,10,2020,3122,41,57
135030,SurveyMonkey,2,Online Panel,ALABAMA,10,2020,3122,38,61
134748,Gravis Marketing (2020 and earlier),2,IVR/Online Panel,MICHIGAN,10,2020,679,55,42
134915,RMG Research,2.3,IVR/Text,NA,10,2020,1842,51,44
135158,Change Research,1.4,Text-to-Web/Online Ad,NA,10,2020,1125,51,43
134754,SurveyMonkey,2,Online Panel,NA,10,2020,27039,52,45
134806,SurveyMonkey,2,Online Panel,NA,10,2020,27039,52,46
134897,Morning Consult,1.9,Online Panel,NA,10,2020,12000,52,43
142779,The Political Matrix/The Listener Group,0.7,IVR,FLORIDA,10,2020,895,45.1,49.2
135071,Hart/POS,2.6,Live Phone,NA,10,2020,800,51,40
135104,RABA Research,1.3,Live Phone,IOWA,10,2020,693,50,46
135108,Patinkin Research Strategies,1.3,Live Phone/Text-to-Web/Email,ARIZONA,10,2020,729,52,45
134742,TIPP,1.8,Live Phone/Online Panel,NA,10,2020,1006,51.6,44.4
134743,TIPP,1.8,Live Phone/Online Panel,NA,10,2020,1006,51.3,44.5
135032,Gonzales Research & Media Services,1.2,Live Phone,MARYLAND,10,2020,820,58,32.9
135338,MSU - Billings,1.5,Live Phone,MONTANA,10,2020,546,45,52
135436,Rutgers-Eagleton,2.3,Live Phone,NEW JERSEY,10,2020,972,59,37
135437,Rutgers-Eagleton,2.3,Live Phone,NEW JERSEY,10,2020,872,61,37
135868,Y2 Analytics,1.1,Live Phone/Online Panel,UTAH,10,2020,660,44,51
135869,Y2 Analytics,1.1,Live Phone/Online Panel,ARIZONA,10,2020,700,50,47
134731,USC Dornsife,2.4,Probability Panel,NA,10,2020,5246,52.23,42.01
134732,USC Dornsife,2.4,Probability Panel,NA,10,2020,5338,53.99,41.99
134733,USC Dornsife,2.4,Probability Panel,NA,10,2020,5338,53.23,42.56
134756,SurveyMonkey,2,Online Panel,WEST VIRGINIA,10,2020,1250,33,66
134808,SurveyMonkey,2,Online Panel,WEST VIRGINIA,10,2020,1250,33,66
134761,SurveyMonkey,2,Online Panel,UTAH,10,2020,2434,45,52
134813,SurveyMonkey,2,Online Panel,UTAH,10,2020,2434,45,52
134763,SurveyMonkey,2,Online Panel,TENNESSEE,10,2020,4642,44,54
134815,SurveyMonkey,2,Online Panel,TENNESSEE,10,2020,4642,42,56
134764,SurveyMonkey,2,Online Panel,SOUTH DAKOTA,10,2020,948,43,54
134816,SurveyMonkey,2,Online Panel,SOUTH DAKOTA,10,2020,948,43,55
134765,SurveyMonkey,2,Online Panel,SOUTH CAROLINA,10,2020,4356,46,51
134817,SurveyMonkey,2,Online Panel,SOUTH CAROLINA,10,2020,4356,45,53
134766,SurveyMonkey,2,Online Panel,RHODE ISLAND,10,2020,835,68,30
134818,SurveyMonkey,2,Online Panel,RHODE ISLAND,10,2020,835,68,31
134767,SurveyMonkey,2,Online Panel,PENNSYLVANIA,10,2020,9903,53,45
134819,SurveyMonkey,2,Online Panel,PENNSYLVANIA,10,2020,9903,52,46
134769,SurveyMonkey,2,Online Panel,OKLAHOMA,10,2020,2762,41,57
134821,SurveyMonkey,2,Online Panel,OKLAHOMA,10,2020,2762,40,59
134770,SurveyMonkey,2,Online Panel,OHIO,10,2020,7509,48,49
134822,SurveyMonkey,2,Online Panel,OHIO,10,2020,7509,48,51
134772,SurveyMonkey,2,Online Panel,NEVADA,10,2020,2967,51,47
134824,SurveyMonkey,2,Online Panel,NEVADA,10,2020,2967,50,49
134773,SurveyMonkey,2,Online Panel,NEW MEXICO,10,2020,2545,53,45
134825,SurveyMonkey,2,Online Panel,NEW MEXICO,10,2020,2545,53,45
134774,SurveyMonkey,2,Online Panel,NEW JERSEY,10,2020,5992,60,36
134826,SurveyMonkey,2,Online Panel,NEW JERSEY,10,2020,5992,60,37
134775,SurveyMonkey,2,Online Panel,NEW HAMPSHIRE,10,2020,1599,56,43
134827,SurveyMonkey,2,Online Panel,NEW HAMPSHIRE,10,2020,1599,55,43
134777,SurveyMonkey,2,Online Panel,NORTH DAKOTA,10,2020,554,40,58
134829,SurveyMonkey,2,Online Panel,NORTH DAKOTA,10,2020,554,40,59
134778,SurveyMonkey,2,Online Panel,NORTH CAROLINA,10,2020,7620,53,45
134830,SurveyMonkey,2,Online Panel,NORTH CAROLINA,10,2020,7620,52,46
134780,SurveyMonkey,2,Online Panel,MISSISSIPPI,10,2020,1705,43,55
134832,SurveyMonkey,2,Online Panel,MISSISSIPPI,10,2020,1705,37,62
134782,SurveyMonkey,2,Online Panel,MINNESOTA,10,2020,4988,55,42
134834,SurveyMonkey,2,Online Panel,MINNESOTA,10,2020,4988,56,42
134786,SurveyMonkey,2,Online Panel,MASSACHUSETTS,10,2020,5248,69,28
134838,SurveyMonkey,2,Online Panel,MASSACHUSETTS,10,2020,5248,70,28
134787,SurveyMonkey,2,Online Panel,LOUISIANA,10,2020,2553,42,55
134839,SurveyMonkey,2,Online Panel,LOUISIANA,10,2020,2553,38,59
134788,SurveyMonkey,2,Online Panel,KENTUCKY,10,2020,3331,42,56
134840,SurveyMonkey,2,Online Panel,KENTUCKY,10,2020,3331,42,57
134789,SurveyMonkey,2,Online Panel,KANSAS,10,2020,3126,47,51
134841,SurveyMonkey,2,Online Panel,KANSAS,10,2020,3126,47,52
134790,SurveyMonkey,2,Online Panel,INDIANA,10,2020,4382,44,53
134842,SurveyMonkey,2,Online Panel,INDIANA,10,2020,4382,43,54
134792,SurveyMonkey,2,Online Panel,IDAHO,10,2020,1669,40,58
134844,SurveyMonkey,2,Online Panel,IDAHO,10,2020,1669,40,58
134794,SurveyMonkey,2,Online Panel,HAWAII,10,2020,1172,62,35
134846,SurveyMonkey,2,Online Panel,HAWAII,10,2020,1172,64,34
134796,SurveyMonkey,2,Online Panel,FLORIDA,10,2020,14042,50,48
134848,SurveyMonkey,2,Online Panel,FLORIDA,10,2020,14042,48,49
134799,SurveyMonkey,2,Online Panel,CONNECTICUT,10,2020,3469,63,34
134851,SurveyMonkey,2,Online Panel,CONNECTICUT,10,2020,3469,63,35
134800,SurveyMonkey,2,Online Panel,COLORADO,10,2020,5656,60,38
134852,SurveyMonkey,2,Online Panel,COLORADO,10,2020,5656,59,40
134802,SurveyMonkey,2,Online Panel,ARIZONA,10,2020,5571,54,44
134854,SurveyMonkey,2,Online Panel,ARIZONA,10,2020,5571,53,45
134803,SurveyMonkey,2,Online Panel,ARKANSAS,10,2020,2020,41,57
134855,SurveyMonkey,2,Online Panel,ARKANSAS,10,2020,2020,39,59
134804,SurveyMonkey,2,Online Panel,ALABAMA,10,2020,3120,41,57
134856,SurveyMonkey,2,Online Panel,ALABAMA,10,2020,3120,38,61
134805,SurveyMonkey,2,Online Panel,ALASKA,10,2020,1083,45,52
134857,SurveyMonkey,2,Online Panel,ALASKA,10,2020,1083,45,53
134755,SurveyMonkey,2,Online Panel,WYOMING,10,2020,649,31,67
134807,SurveyMonkey,2,Online Panel,WYOMING,10,2020,649,31,67
134757,SurveyMonkey,2,Online Panel,WISCONSIN,10,2020,4465,55,42
134809,SurveyMonkey,2,Online Panel,WISCONSIN,10,2020,4465,55,43
134758,SurveyMonkey,2,Online Panel,WASHINGTON,10,2020,7371,61,37
134810,SurveyMonkey,2,Online Panel,WASHINGTON,10,2020,7371,61,37
134759,SurveyMonkey,2,Online Panel,VERMONT,10,2020,978,66,31
134811,SurveyMonkey,2,Online Panel,VERMONT,10,2020,978,67,30
134760,SurveyMonkey,2,Online Panel,VIRGINIA,10,2020,6811,56,41
134812,SurveyMonkey,2,Online Panel,VIRGINIA,10,2020,6811,55,43
134762,SurveyMonkey,2,Online Panel,TEXAS,10,2020,14490,49,48
134814,SurveyMonkey,2,Online Panel,TEXAS,10,2020,14490,48,51
134768,SurveyMonkey,2,Online Panel,OREGON,10,2020,4862,60,38
134820,SurveyMonkey,2,Online Panel,OREGON,10,2020,4862,61,37
134771,SurveyMonkey,2,Online Panel,NEW YORK,10,2020,9750,64,33
134823,SurveyMonkey,2,Online Panel,NEW YORK,10,2020,9750,64,33
134776,SurveyMonkey,2,Online Panel,NEBRASKA,10,2020,1748,46,51
134828,SurveyMonkey,2,Online Panel,NEBRASKA,10,2020,1748,46,52
134779,SurveyMonkey,2,Online Panel,MONTANA,10,2020,1227,46,51
134831,SurveyMonkey,2,Online Panel,MONTANA,10,2020,1227,46,52
134781,SurveyMonkey,2,Online Panel,MISSOURI,10,2020,4283,46,52
134833,SurveyMonkey,2,Online Panel,MISSOURI,10,2020,4283,45,53
134783,SurveyMonkey,2,Online Panel,MICHIGAN,10,2020,6965,53,44
134835,SurveyMonkey,2,Online Panel,MICHIGAN,10,2020,6965,53,45
134784,SurveyMonkey,2,Online Panel,MAINE,10,2020,1743,56,42
134836,SurveyMonkey,2,Online Panel,MAINE,10,2020,1743,56,42
134785,SurveyMonkey,2,Online Panel,MARYLAND,10,2020,5359,67,30
134837,SurveyMonkey,2,Online Panel,MARYLAND,10,2020,5359,66,32
134791,SurveyMonkey,2,Online Panel,ILLINOIS,10,2020,7633,58,39
134843,SurveyMonkey,2,Online Panel,ILLINOIS,10,2020,7633,57,40
134793,SurveyMonkey,2,Online Panel,IOWA,10,2020,2760,50,48
134845,SurveyMonkey,2,Online Panel,IOWA,10,2020,2760,49,49
134795,SurveyMonkey,2,Online Panel,GEORGIA,10,2020,6530,52,46
134847,SurveyMonkey,2,Online Panel,GEORGIA,10,2020,6530,50,49
134797,SurveyMonkey,2,Online Panel,DELAWARE,10,2020,1194,63,35
134849,SurveyMonkey,2,Online Panel,DELAWARE,10,2020,1194,62,36
134798,SurveyMonkey,2,Online Panel,DISTRICT OF COLUMBIA,10,2020,902,87,11
134850,SurveyMonkey,2,Online Panel,DISTRICT OF COLUMBIA,10,2020,902,89,10
134801,SurveyMonkey,2,Online Panel,CALIFORNIA,10,2020,22268,62,35
134853,SurveyMonkey,2,Online Panel,CALIFORNIA,10,2020,22268,62,36
134618,Gravis Marketing (2020 and earlier),2,IVR/Online Panel,PENNSYLVANIA,10,2020,602,51,44
134726,Gravis Marketing (2020 and earlier),2,IVR/Online Panel,WISCONSIN,10,2020,677,54,43
134619,SurveyMonkey,2,Online Panel,NA,10,2020,33180,52,45
134671,SurveyMonkey,2,Online Panel,NA,10,2020,33180,52,46
134896,Morning Consult,1.9,Online Panel,NA,10,2020,12000,52,43
134745,YouGov,3,Online Panel,FLORIDA,10,2020,1228,50,48
134746,YouGov,3,Online Panel,GEORGIA,10,2020,1090,49,49
134747,YouGov,3,Online Panel,NORTH CAROLINA,10,2020,1022,51,47
135141,Spry Strategies,1.5,IVR/Live Phone/Text-to-Web,NA,10,2020,3500,47.87,46.01
135885,Spry Strategies,1.5,IVR/Text-to-Web,NA,10,2020,3500,46.34,47.78
134612,TIPP,1.8,Live Phone/Online Panel,NA,10,2020,1029,50.7,44.3
134613,TIPP,1.8,Live Phone/Online Panel,NA,10,2020,1029,50.6,45
135043,University of Nevada Las Vegas Lee Business School,NA,Online Panel,NEVADA,10,2020,802,50,41
134858,U. Georgia SPIA,2.2,Live Phone,GEORGIA,10,2020,1145,46.5,46.2
134609,USC Dornsife,2.4,Probability Panel,NA,10,2020,5138,52.29,41.94
134610,USC Dornsife,2.4,Probability Panel,NA,10,2020,5229,54.16,41.85
134611,USC Dornsife,2.4,Probability Panel,NA,10,2020,5229,53.41,42.47
134620,SurveyMonkey,2,Online Panel,WYOMING,10,2020,638,30,67
134672,SurveyMonkey,2,Online Panel,WYOMING,10,2020,638,31,67
134621,SurveyMonkey,2,Online Panel,WEST VIRGINIA,10,2020,1223,33,66
134673,SurveyMonkey,2,Online Panel,WEST VIRGINIA,10,2020,1223,33,66
134624,SurveyMonkey,2,Online Panel,VERMONT,10,2020,969,66,32
134676,SurveyMonkey,2,Online Panel,VERMONT,10,2020,969,67,31
134625,SurveyMonkey,2,Online Panel,VIRGINIA,10,2020,6765,56,41
134677,SurveyMonkey,2,Online Panel,VIRGINIA,10,2020,6765,55,43
134626,SurveyMonkey,2,Online Panel,UTAH,10,2020,2398,46,52
134678,SurveyMonkey,2,Online Panel,UTAH,10,2020,2398,45,52
134627,SurveyMonkey,2,Online Panel,TEXAS,10,2020,14436,49,48
134679,SurveyMonkey,2,Online Panel,TEXAS,10,2020,14436,47,51
134628,SurveyMonkey,2,Online Panel,TENNESSEE,10,2020,4565,44,54
134680,SurveyMonkey,2,Online Panel,TENNESSEE,10,2020,4565,42,56
134629,SurveyMonkey,2,Online Panel,SOUTH DAKOTA,10,2020,928,43,55
134681,SurveyMonkey,2,Online Panel,SOUTH DAKOTA,10,2020,928,43,55
134630,SurveyMonkey,2,Online Panel,SOUTH CAROLINA,10,2020,4313,46,51
134682,SurveyMonkey,2,Online Panel,SOUTH CAROLINA,10,2020,4313,45,53
134631,SurveyMonkey,2,Online Panel,RHODE ISLAND,10,2020,820,68,30
134683,SurveyMonkey,2,Online Panel,RHODE ISLAND,10,2020,820,69,30
134632,SurveyMonkey,2,Online Panel,PENNSYLVANIA,10,2020,9777,53,45
134684,SurveyMonkey,2,Online Panel,PENNSYLVANIA,10,2020,9777,52,46
134635,SurveyMonkey,2,Online Panel,OHIO,10,2020,7411,48,49
134687,SurveyMonkey,2,Online Panel,OHIO,10,2020,7411,48,51
134638,SurveyMonkey,2,Online Panel,NEW MEXICO,10,2020,2519,53,45
134690,SurveyMonkey,2,Online Panel,NEW MEXICO,10,2020,2519,53,45
134639,SurveyMonkey,2,Online Panel,NEW JERSEY,10,2020,5944,60,36
134691,SurveyMonkey,2,Online Panel,NEW JERSEY,10,2020,5944,60,37
134641,SurveyMonkey,2,Online Panel,NEBRASKA,10,2020,1704,46,51
134693,SurveyMonkey,2,Online Panel,NEBRASKA,10,2020,1704,46,52
134642,SurveyMonkey,2,Online Panel,NORTH DAKOTA,10,2020,550,40,59
134694,SurveyMonkey,2,Online Panel,NORTH DAKOTA,10,2020,550,40,59
134644,SurveyMonkey,2,Online Panel,MONTANA,10,2020,1210,46,52
134696,SurveyMonkey,2,Online Panel,MONTANA,10,2020,1210,45,52
134645,SurveyMonkey,2,Online Panel,MISSISSIPPI,10,2020,1674,43,55
134697,SurveyMonkey,2,Online Panel,MISSISSIPPI,10,2020,1674,37,62
134646,SurveyMonkey,2,Online Panel,MISSOURI,10,2020,4274,45,52
134698,SurveyMonkey,2,Online Panel,MISSOURI,10,2020,4274,45,53
134649,SurveyMonkey,2,Online Panel,MAINE,10,2020,1779,57,41
134701,SurveyMonkey,2,Online Panel,MAINE,10,2020,1779,56,42
134650,SurveyMonkey,2,Online Panel,MARYLAND,10,2020,5324,67,30
134702,SurveyMonkey,2,Online Panel,MARYLAND,10,2020,5324,66,32
134653,SurveyMonkey,2,Online Panel,KENTUCKY,10,2020,3300,42,56
134705,SurveyMonkey,2,Online Panel,KENTUCKY,10,2020,3300,42,57
134654,SurveyMonkey,2,Online Panel,KANSAS,10,2020,3097,47,51
134706,SurveyMonkey,2,Online Panel,KANSAS,10,2020,3097,47,52
134655,SurveyMonkey,2,Online Panel,INDIANA,10,2020,4342,44,53
134707,SurveyMonkey,2,Online Panel,INDIANA,10,2020,4342,44,54
134659,SurveyMonkey,2,Online Panel,HAWAII,10,2020,1153,62,35
134711,SurveyMonkey,2,Online Panel,HAWAII,10,2020,1153,63,34
134660,SurveyMonkey,2,Online Panel,GEORGIA,10,2020,6507,52,46
134712,SurveyMonkey,2,Online Panel,GEORGIA,10,2020,6507,50,49
134661,SurveyMonkey,2,Online Panel,FLORIDA,10,2020,14035,49,48
134713,SurveyMonkey,2,Online Panel,FLORIDA,10,2020,14035,48,49
134662,SurveyMonkey,2,Online Panel,DELAWARE,10,2020,1182,63,35
134714,SurveyMonkey,2,Online Panel,DELAWARE,10,2020,1182,62,36
134663,SurveyMonkey,2,Online Panel,DISTRICT OF COLUMBIA,10,2020,888,87,10
134715,SurveyMonkey,2,Online Panel,DISTRICT OF COLUMBIA,10,2020,888,89,9
134665,SurveyMonkey,2,Online Panel,COLORADO,10,2020,5623,60,38
134717,SurveyMonkey,2,Online Panel,COLORADO,10,2020,5623,59,40
134666,SurveyMonkey,2,Online Panel,CALIFORNIA,10,2020,22491,62,36
134718,SurveyMonkey,2,Online Panel,CALIFORNIA,10,2020,22491,62,36
134669,SurveyMonkey,2,Online Panel,ALABAMA,10,2020,3093,41,57
134721,SurveyMonkey,2,Online Panel,ALABAMA,10,2020,3093,38,61
134622,SurveyMonkey,2,Online Panel,WISCONSIN,10,2020,4490,55,42
134674,SurveyMonkey,2,Online Panel,WISCONSIN,10,2020,4490,55,43
134623,SurveyMonkey,2,Online Panel,WASHINGTON,10,2020,7382,61,36
134675,SurveyMonkey,2,Online Panel,WASHINGTON,10,2020,7382,62,37
134633,SurveyMonkey,2,Online Panel,OREGON,10,2020,4803,60,38
134685,SurveyMonkey,2,Online Panel,OREGON,10,2020,4803,61,38
134634,SurveyMonkey,2,Online Panel,OKLAHOMA,10,2020,2746,41,57
134686,SurveyMonkey,2,Online Panel,OKLAHOMA,10,2020,2746,40,59
134636,SurveyMonkey,2,Online Panel,NEW YORK,10,2020,9721,64,32
134688,SurveyMonkey,2,Online Panel,NEW YORK,10,2020,9721,65,33
134637,SurveyMonkey,2,Online Panel,NEVADA,10,2020,2787,52,46
134689,SurveyMonkey,2,Online Panel,NEVADA,10,2020,2787,50,48
134640,SurveyMonkey,2,Online Panel,NEW HAMPSHIRE,10,2020,1605,55,43
134692,SurveyMonkey,2,Online Panel,NEW HAMPSHIRE,10,2020,1605,55,43
134643,SurveyMonkey,2,Online Panel,NORTH CAROLINA,10,2020,7530,53,45
134695,SurveyMonkey,2,Online Panel,NORTH CAROLINA,10,2020,7530,52,46
134647,SurveyMonkey,2,Online Panel,MINNESOTA,10,2020,5002,55,42
134699,SurveyMonkey,2,Online Panel,MINNESOTA,10,2020,5002,56,42
134648,SurveyMonkey,2,Online Panel,MICHIGAN,10,2020,6891,53,43
134700,SurveyMonkey,2,Online Panel,MICHIGAN,10,2020,6891,53,44
134651,SurveyMonkey,2,Online Panel,MASSACHUSETTS,10,2020,5198,69,28
134703,SurveyMonkey,2,Online Panel,MASSACHUSETTS,10,2020,5198,70,28
134652,SurveyMonkey,2,Online Panel,LOUISIANA,10,2020,2548,42,55
134704,SurveyMonkey,2,Online Panel,LOUISIANA,10,2020,2548,38,59
134656,SurveyMonkey,2,Online Panel,ILLINOIS,10,2020,7609,58,39
134708,SurveyMonkey,2,Online Panel,ILLINOIS,10,2020,7609,58,40
134657,SurveyMonkey,2,Online Panel,IDAHO,10,2020,1651,40,58
134709,SurveyMonkey,2,Online Panel,IDAHO,10,2020,1651,40,58
134658,SurveyMonkey,2,Online Panel,IOWA,10,2020,2738,49,49
134710,SurveyMonkey,2,Online Panel,IOWA,10,2020,2738,49,50
134664,SurveyMonkey,2,Online Panel,CONNECTICUT,10,2020,3442,62,34
134716,SurveyMonkey,2,Online Panel,CONNECTICUT,10,2020,3442,63,35
134667,SurveyMonkey,2,Online Panel,ARIZONA,10,2020,5626,54,44
134719,SurveyMonkey,2,Online Panel,ARIZONA,10,2020,5626,53,46
134668,SurveyMonkey,2,Online Panel,ARKANSAS,10,2020,1989,41,57
134720,SurveyMonkey,2,Online Panel,ARKANSAS,10,2020,1989,39,59
134670,SurveyMonkey,2,Online Panel,ALASKA,10,2020,1049,45,52
134722,SurveyMonkey,2,Online Panel,ALASKA,10,2020,1049,45,53
135083,U. New Orleans,2,IVR,LOUISIANA,10,2020,755,35.9,58.8
134285,PPP,1.4,IVR/Text,PENNSYLVANIA,10,2020,890,51,46
134286,PPP,1.4,IVR/Text,MICHIGAN,10,2020,804,50,43
134410,St. Pete Polls,2.4,IVR,FLORIDA,10,2020,2527,48.9,47.4
134488,SurveyMonkey,2,Online Panel,NA,10,2020,34788,53,44
134540,SurveyMonkey,2,Online Panel,NA,10,2020,34788,52,46
134592,Ipsos,2.8,Probability Panel,NA,10,2020,1214,49,39
134593,Ipsos,2.8,Probability Panel,NA,10,2020,1393,45,38
134594,Ipsos,2.8,Probability Panel,NA,10,2020,1393,45,38
134595,Ipsos,2.8,Probability Panel,NA,10,2020,1214,50,40
134596,Ipsos,2.8,Probability Panel,NA,10,2020,935,51,43
134752,Trafalgar Group,0.7,IVR/Live Phone/Text/Online Panel/Email,NORTH CAROLINA,10,2020,1098,46,48.8
134895,Morning Consult,1.9,Online Panel,NA,10,2020,12000,52,43
134911,RMG Research,2.3,IVR/Text-to-Web/Online Ad,FLORIDA,10,2020,800,50,48
134439,Susquehanna,2.3,Live Phone,ARIZONA,10,2020,500,46.2,46.6
134412,TIPP,1.8,Live Phone/Online Panel,NA,10,2020,972,49.8,45.2
134413,TIPP,1.8,Live Phone/Online Panel,NA,10,2020,972,49.8,45.9
135406,Virginia Commonwealth U.,2.1,Live Phone,VIRGINIA,10,2020,709,51,39
134405,USC Dornsife,2.4,Probability Panel,NA,10,2020,5189,52.29,41.91
134406,USC Dornsife,2.4,Probability Panel,NA,10,2020,5278,54.26,41.64
134407,USC Dornsife,2.4,Probability Panel,NA,10,2020,5278,53.56,42.19
134489,SurveyMonkey,2,Online Panel,WYOMING,10,2020,616,30,67
134541,SurveyMonkey,2,Online Panel,WYOMING,10,2020,616,30,68
134491,SurveyMonkey,2,Online Panel,WISCONSIN,10,2020,4528,55,42
134543,SurveyMonkey,2,Online Panel,WISCONSIN,10,2020,4528,55,43
134494,SurveyMonkey,2,Online Panel,VIRGINIA,10,2020,6665,56,41
134546,SurveyMonkey,2,Online Panel,VIRGINIA,10,2020,6665,55,43
134496,SurveyMonkey,2,Online Panel,TEXAS,10,2020,14434,49,48
134548,SurveyMonkey,2,Online Panel,TEXAS,10,2020,14434,47,51
134497,SurveyMonkey,2,Online Panel,TENNESSEE,10,2020,4547,44,54
134549,SurveyMonkey,2,Online Panel,TENNESSEE,10,2020,4547,42,56
134501,SurveyMonkey,2,Online Panel,PENNSYLVANIA,10,2020,9615,53,45
134553,SurveyMonkey,2,Online Panel,PENNSYLVANIA,10,2020,9615,52,46
134503,SurveyMonkey,2,Online Panel,OKLAHOMA,10,2020,2670,41,57
134555,SurveyMonkey,2,Online Panel,OKLAHOMA,10,2020,2670,40,58
134506,SurveyMonkey,2,Online Panel,NEVADA,10,2020,2790,52,46
134558,SurveyMonkey,2,Online Panel,NEVADA,10,2020,2790,51,48
134507,SurveyMonkey,2,Online Panel,NEW MEXICO,10,2020,2431,53,46
134559,SurveyMonkey,2,Online Panel,NEW MEXICO,10,2020,2431,53,46
134508,SurveyMonkey,2,Online Panel,NEW JERSEY,10,2020,5811,60,36
134560,SurveyMonkey,2,Online Panel,NEW JERSEY,10,2020,5811,61,36
134512,SurveyMonkey,2,Online Panel,NORTH CAROLINA,10,2020,7271,53,45
134564,SurveyMonkey,2,Online Panel,NORTH CAROLINA,10,2020,7271,52,46
134514,SurveyMonkey,2,Online Panel,MISSISSIPPI,10,2020,1612,43,55
134566,SurveyMonkey,2,Online Panel,MISSISSIPPI,10,2020,1612,37,61
134515,SurveyMonkey,2,Online Panel,MISSOURI,10,2020,4257,46,52
134567,SurveyMonkey,2,Online Panel,MISSOURI,10,2020,4257,45,53
134516,SurveyMonkey,2,Online Panel,MINNESOTA,10,2020,4972,55,43
134568,SurveyMonkey,2,Online Panel,MINNESOTA,10,2020,4972,56,42
134517,SurveyMonkey,2,Online Panel,MICHIGAN,10,2020,6767,53,43
134569,SurveyMonkey,2,Online Panel,MICHIGAN,10,2020,6767,53,44
134518,SurveyMonkey,2,Online Panel,MAINE,10,2020,1709,56,42
134570,SurveyMonkey,2,Online Panel,MAINE,10,2020,1709,56,43
134519,SurveyMonkey,2,Online Panel,MARYLAND,10,2020,5194,67,30
134571,SurveyMonkey,2,Online Panel,MARYLAND,10,2020,5194,66,32
134520,SurveyMonkey,2,Online Panel,MASSACHUSETTS,10,2020,5133,69,28
134572,SurveyMonkey,2,Online Panel,MASSACHUSETTS,10,2020,5133,70,28
134522,SurveyMonkey,2,Online Panel,KENTUCKY,10,2020,3252,42,56
