question_id,pollster,numeric_grade,methodology,state,start_date,end_date,sample_size,population,internal,partisan,office_type,answer,pct
134574,SurveyMonkey,2,Online Panel,Kentucky,9/25/20,10/22/20,3252,lv,NA,NA,U.S. President,Biden,42
134574,SurveyMonkey,2,Online Panel,Kentucky,9/25/20,10/22/20,3252,lv,NA,NA,U.S. President,Trump,57
134523,SurveyMonkey,2,Online Panel,Kansas,9/25/20,10/22/20,3041,rv,NA,NA,U.S. President,Biden,47
134523,SurveyMonkey,2,Online Panel,Kansas,9/25/20,10/22/20,3041,rv,NA,NA,U.S. President,Trump,51
134575,SurveyMonkey,2,Online Panel,Kansas,9/25/20,10/22/20,3041,lv,NA,NA,U.S. President,Biden,47
134575,SurveyMonkey,2,Online Panel,Kansas,9/25/20,10/22/20,3041,lv,NA,NA,U.S. President,Trump,51
134524,SurveyMonkey,2,Online Panel,Indiana,9/25/20,10/22/20,4308,rv,NA,NA,U.S. President,Biden,45
134524,SurveyMonkey,2,Online Panel,Indiana,9/25/20,10/22/20,4308,rv,NA,NA,U.S. President,Trump,53
134576,SurveyMonkey,2,Online Panel,Indiana,9/25/20,10/22/20,4308,lv,NA,NA,U.S. President,Biden,44
134576,SurveyMonkey,2,Online Panel,Indiana,9/25/20,10/22/20,4308,lv,NA,NA,U.S. President,Trump,54
134527,SurveyMonkey,2,Online Panel,Iowa,9/25/20,10/22/20,2706,rv,NA,NA,U.S. President,Biden,49
134527,SurveyMonkey,2,Online Panel,Iowa,9/25/20,10/22/20,2706,rv,NA,NA,U.S. President,Trump,49
134579,SurveyMonkey,2,Online Panel,Iowa,9/25/20,10/22/20,2706,lv,NA,NA,U.S. President,Biden,49
134579,SurveyMonkey,2,Online Panel,Iowa,9/25/20,10/22/20,2706,lv,NA,NA,U.S. President,Trump,49
134530,SurveyMonkey,2,Online Panel,Florida,9/25/20,10/22/20,14080,rv,NA,NA,U.S. President,Biden,49
134530,SurveyMonkey,2,Online Panel,Florida,9/25/20,10/22/20,14080,rv,NA,NA,U.S. President,Trump,48
134582,SurveyMonkey,2,Online Panel,Florida,9/25/20,10/22/20,14080,lv,NA,NA,U.S. President,Biden,48
134582,SurveyMonkey,2,Online Panel,Florida,9/25/20,10/22/20,14080,lv,NA,NA,U.S. President,Trump,50
134531,SurveyMonkey,2,Online Panel,Delaware,9/25/20,10/22/20,1161,rv,NA,NA,U.S. President,Biden,63
134531,SurveyMonkey,2,Online Panel,Delaware,9/25/20,10/22/20,1161,rv,NA,NA,U.S. President,Trump,34
134583,SurveyMonkey,2,Online Panel,Delaware,9/25/20,10/22/20,1161,lv,NA,NA,U.S. President,Biden,63
134583,SurveyMonkey,2,Online Panel,Delaware,9/25/20,10/22/20,1161,lv,NA,NA,U.S. President,Trump,35
134533,SurveyMonkey,2,Online Panel,Connecticut,9/25/20,10/22/20,3368,rv,NA,NA,U.S. President,Biden,62
134533,SurveyMonkey,2,Online Panel,Connecticut,9/25/20,10/22/20,3368,rv,NA,NA,U.S. President,Trump,35
134585,SurveyMonkey,2,Online Panel,Connecticut,9/25/20,10/22/20,3368,lv,NA,NA,U.S. President,Biden,62
134585,SurveyMonkey,2,Online Panel,Connecticut,9/25/20,10/22/20,3368,lv,NA,NA,U.S. President,Trump,35
134537,SurveyMonkey,2,Online Panel,Arkansas,9/25/20,10/22/20,1951,rv,NA,NA,U.S. President,Biden,41
134537,SurveyMonkey,2,Online Panel,Arkansas,9/25/20,10/22/20,1951,rv,NA,NA,U.S. President,Trump,57
134589,SurveyMonkey,2,Online Panel,Arkansas,9/25/20,10/22/20,1951,lv,NA,NA,U.S. President,Biden,39
134589,SurveyMonkey,2,Online Panel,Arkansas,9/25/20,10/22/20,1951,lv,NA,NA,U.S. President,Trump,59
134538,SurveyMonkey,2,Online Panel,Alabama,9/25/20,10/22/20,3038,rv,NA,NA,U.S. President,Biden,41
134538,SurveyMonkey,2,Online Panel,Alabama,9/25/20,10/22/20,3038,rv,NA,NA,U.S. President,Trump,57
134590,SurveyMonkey,2,Online Panel,Alabama,9/25/20,10/22/20,3038,lv,NA,NA,U.S. President,Biden,38
134590,SurveyMonkey,2,Online Panel,Alabama,9/25/20,10/22/20,3038,lv,NA,NA,U.S. President,Trump,61
134539,SurveyMonkey,2,Online Panel,Alaska,9/25/20,10/22/20,989,rv,NA,NA,U.S. President,Biden,44
134539,SurveyMonkey,2,Online Panel,Alaska,9/25/20,10/22/20,989,rv,NA,NA,U.S. President,Trump,52
134591,SurveyMonkey,2,Online Panel,Alaska,9/25/20,10/22/20,989,lv,NA,NA,U.S. President,Biden,44
134591,SurveyMonkey,2,Online Panel,Alaska,9/25/20,10/22/20,989,lv,NA,NA,U.S. President,Trump,53
134490,SurveyMonkey,2,Online Panel,West Virginia,9/24/20,10/22/20,1203,rv,NA,NA,U.S. President,Biden,33
134490,SurveyMonkey,2,Online Panel,West Virginia,9/24/20,10/22/20,1203,rv,NA,NA,U.S. President,Trump,65
134542,SurveyMonkey,2,Online Panel,West Virginia,9/24/20,10/22/20,1203,lv,NA,NA,U.S. President,Biden,33
134542,SurveyMonkey,2,Online Panel,West Virginia,9/24/20,10/22/20,1203,lv,NA,NA,U.S. President,Trump,66
134492,SurveyMonkey,2,Online Panel,Washington,9/24/20,10/22/20,7493,rv,NA,NA,U.S. President,Biden,60
134492,SurveyMonkey,2,Online Panel,Washington,9/24/20,10/22/20,7493,rv,NA,NA,U.S. President,Trump,37
134544,SurveyMonkey,2,Online Panel,Washington,9/24/20,10/22/20,7493,lv,NA,NA,U.S. President,Biden,61
134544,SurveyMonkey,2,Online Panel,Washington,9/24/20,10/22/20,7493,lv,NA,NA,U.S. President,Trump,37
134493,SurveyMonkey,2,Online Panel,Vermont,9/24/20,10/22/20,939,rv,NA,NA,U.S. President,Biden,65
134493,SurveyMonkey,2,Online Panel,Vermont,9/24/20,10/22/20,939,rv,NA,NA,U.S. President,Trump,32
134545,SurveyMonkey,2,Online Panel,Vermont,9/24/20,10/22/20,939,lv,NA,NA,U.S. President,Biden,66
134545,SurveyMonkey,2,Online Panel,Vermont,9/24/20,10/22/20,939,lv,NA,NA,U.S. President,Trump,32
134495,SurveyMonkey,2,Online Panel,Utah,9/24/20,10/22/20,2340,rv,NA,NA,U.S. President,Biden,46
134495,SurveyMonkey,2,Online Panel,Utah,9/24/20,10/22/20,2340,rv,NA,NA,U.S. President,Trump,52
134547,SurveyMonkey,2,Online Panel,Utah,9/24/20,10/22/20,2340,lv,NA,NA,U.S. President,Biden,45
134547,SurveyMonkey,2,Online Panel,Utah,9/24/20,10/22/20,2340,lv,NA,NA,U.S. President,Trump,52
134498,SurveyMonkey,2,Online Panel,South Dakota,9/24/20,10/22/20,910,rv,NA,NA,U.S. President,Biden,44
134498,SurveyMonkey,2,Online Panel,South Dakota,9/24/20,10/22/20,910,rv,NA,NA,U.S. President,Trump,54
134550,SurveyMonkey,2,Online Panel,South Dakota,9/24/20,10/22/20,910,lv,NA,NA,U.S. President,Biden,44
134550,SurveyMonkey,2,Online Panel,South Dakota,9/24/20,10/22/20,910,lv,NA,NA,U.S. President,Trump,54
134499,SurveyMonkey,2,Online Panel,South Carolina,9/24/20,10/22/20,4255,rv,NA,NA,U.S. President,Biden,46
134499,SurveyMonkey,2,Online Panel,South Carolina,9/24/20,10/22/20,4255,rv,NA,NA,U.S. President,Trump,51
134551,SurveyMonkey,2,Online Panel,South Carolina,9/24/20,10/22/20,4255,lv,NA,NA,U.S. President,Biden,45
134551,SurveyMonkey,2,Online Panel,South Carolina,9/24/20,10/22/20,4255,lv,NA,NA,U.S. President,Trump,53
134500,SurveyMonkey,2,Online Panel,Rhode Island,9/24/20,10/22/20,786,rv,NA,NA,U.S. President,Biden,68
134500,SurveyMonkey,2,Online Panel,Rhode Island,9/24/20,10/22/20,786,rv,NA,NA,U.S. President,Trump,30
134552,SurveyMonkey,2,Online Panel,Rhode Island,9/24/20,10/22/20,786,lv,NA,NA,U.S. President,Biden,68
134552,SurveyMonkey,2,Online Panel,Rhode Island,9/24/20,10/22/20,786,lv,NA,NA,U.S. President,Trump,31
134502,SurveyMonkey,2,Online Panel,Oregon,9/24/20,10/22/20,4716,rv,NA,NA,U.S. President,Biden,60
134502,SurveyMonkey,2,Online Panel,Oregon,9/24/20,10/22/20,4716,rv,NA,NA,U.S. President,Trump,38
134554,SurveyMonkey,2,Online Panel,Oregon,9/24/20,10/22/20,4716,lv,NA,NA,U.S. President,Biden,61
134554,SurveyMonkey,2,Online Panel,Oregon,9/24/20,10/22/20,4716,lv,NA,NA,U.S. President,Trump,38
134504,SurveyMonkey,2,Online Panel,Ohio,9/24/20,10/22/20,7290,rv,NA,NA,U.S. President,Biden,48
134504,SurveyMonkey,2,Online Panel,Ohio,9/24/20,10/22/20,7290,rv,NA,NA,U.S. President,Trump,49
134556,SurveyMonkey,2,Online Panel,Ohio,9/24/20,10/22/20,7290,lv,NA,NA,U.S. President,Biden,48
134556,SurveyMonkey,2,Online Panel,Ohio,9/24/20,10/22/20,7290,lv,NA,NA,U.S. President,Trump,50
134505,SurveyMonkey,2,Online Panel,New York,9/24/20,10/22/20,9813,rv,NA,NA,U.S. President,Biden,65
134505,SurveyMonkey,2,Online Panel,New York,9/24/20,10/22/20,9813,rv,NA,NA,U.S. President,Trump,32
134557,SurveyMonkey,2,Online Panel,New York,9/24/20,10/22/20,9813,lv,NA,NA,U.S. President,Biden,65
134557,SurveyMonkey,2,Online Panel,New York,9/24/20,10/22/20,9813,lv,NA,NA,U.S. President,Trump,33
134509,SurveyMonkey,2,Online Panel,New Hampshire,9/24/20,10/22/20,1563,rv,NA,NA,U.S. President,Biden,56
134509,SurveyMonkey,2,Online Panel,New Hampshire,9/24/20,10/22/20,1563,rv,NA,NA,U.S. President,Trump,43
134561,SurveyMonkey,2,Online Panel,New Hampshire,9/24/20,10/22/20,1563,lv,NA,NA,U.S. President,Biden,56
134561,SurveyMonkey,2,Online Panel,New Hampshire,9/24/20,10/22/20,1563,lv,NA,NA,U.S. President,Trump,43
134510,SurveyMonkey,2,Online Panel,Nebraska,9/24/20,10/22/20,1643,rv,NA,NA,U.S. President,Biden,46
134510,SurveyMonkey,2,Online Panel,Nebraska,9/24/20,10/22/20,1643,rv,NA,NA,U.S. President,Trump,52
134562,SurveyMonkey,2,Online Panel,Nebraska,9/24/20,10/22/20,1643,lv,NA,NA,U.S. President,Biden,46
134562,SurveyMonkey,2,Online Panel,Nebraska,9/24/20,10/22/20,1643,lv,NA,NA,U.S. President,Trump,53
134511,SurveyMonkey,2,Online Panel,North Dakota,9/24/20,10/22/20,548,rv,NA,NA,U.S. President,Biden,39
134511,SurveyMonkey,2,Online Panel,North Dakota,9/24/20,10/22/20,548,rv,NA,NA,U.S. President,Trump,60
134563,SurveyMonkey,2,Online Panel,North Dakota,9/24/20,10/22/20,548,lv,NA,NA,U.S. President,Biden,39
134563,SurveyMonkey,2,Online Panel,North Dakota,9/24/20,10/22/20,548,lv,NA,NA,U.S. President,Trump,60
134513,SurveyMonkey,2,Online Panel,Montana,9/24/20,10/22/20,1170,rv,NA,NA,U.S. President,Biden,45
134513,SurveyMonkey,2,Online Panel,Montana,9/24/20,10/22/20,1170,rv,NA,NA,U.S. President,Trump,52
134565,SurveyMonkey,2,Online Panel,Montana,9/24/20,10/22/20,1170,lv,NA,NA,U.S. President,Biden,45
134565,SurveyMonkey,2,Online Panel,Montana,9/24/20,10/22/20,1170,lv,NA,NA,U.S. President,Trump,53
134521,SurveyMonkey,2,Online Panel,Louisiana,9/24/20,10/22/20,2534,rv,NA,NA,U.S. President,Biden,43
134521,SurveyMonkey,2,Online Panel,Louisiana,9/24/20,10/22/20,2534,rv,NA,NA,U.S. President,Trump,54
134573,SurveyMonkey,2,Online Panel,Louisiana,9/24/20,10/22/20,2534,lv,NA,NA,U.S. President,Biden,39
134573,SurveyMonkey,2,Online Panel,Louisiana,9/24/20,10/22/20,2534,lv,NA,NA,U.S. President,Trump,59
134525,SurveyMonkey,2,Online Panel,Illinois,9/24/20,10/22/20,7606,rv,NA,NA,U.S. President,Biden,58
134525,SurveyMonkey,2,Online Panel,Illinois,9/24/20,10/22/20,7606,rv,NA,NA,U.S. President,Trump,38
134577,SurveyMonkey,2,Online Panel,Illinois,9/24/20,10/22/20,7606,lv,NA,NA,U.S. President,Biden,58
134577,SurveyMonkey,2,Online Panel,Illinois,9/24/20,10/22/20,7606,lv,NA,NA,U.S. President,Trump,40
134526,SurveyMonkey,2,Online Panel,Idaho,9/24/20,10/22/20,1625,rv,NA,NA,U.S. President,Biden,40
134526,SurveyMonkey,2,Online Panel,Idaho,9/24/20,10/22/20,1625,rv,NA,NA,U.S. President,Trump,58
134578,SurveyMonkey,2,Online Panel,Idaho,9/24/20,10/22/20,1625,lv,NA,NA,U.S. President,Biden,40
134578,SurveyMonkey,2,Online Panel,Idaho,9/24/20,10/22/20,1625,lv,NA,NA,U.S. President,Trump,58
134528,SurveyMonkey,2,Online Panel,Hawaii,9/24/20,10/22/20,1137,rv,NA,NA,U.S. President,Biden,63
134528,SurveyMonkey,2,Online Panel,Hawaii,9/24/20,10/22/20,1137,rv,NA,NA,U.S. President,Trump,34
134580,SurveyMonkey,2,Online Panel,Hawaii,9/24/20,10/22/20,1137,lv,NA,NA,U.S. President,Biden,65
134580,SurveyMonkey,2,Online Panel,Hawaii,9/24/20,10/22/20,1137,lv,NA,NA,U.S. President,Trump,33
134529,SurveyMonkey,2,Online Panel,Georgia,9/24/20,10/22/20,6533,rv,NA,NA,U.S. President,Biden,52
134529,SurveyMonkey,2,Online Panel,Georgia,9/24/20,10/22/20,6533,rv,NA,NA,U.S. President,Trump,46
134581,SurveyMonkey,2,Online Panel,Georgia,9/24/20,10/22/20,6533,lv,NA,NA,U.S. President,Biden,50
134581,SurveyMonkey,2,Online Panel,Georgia,9/24/20,10/22/20,6533,lv,NA,NA,U.S. President,Trump,49
134532,SurveyMonkey,2,Online Panel,District of Columbia,9/24/20,10/22/20,874,rv,NA,NA,U.S. President,Biden,87
134532,SurveyMonkey,2,Online Panel,District of Columbia,9/24/20,10/22/20,874,rv,NA,NA,U.S. President,Trump,10
134584,SurveyMonkey,2,Online Panel,District of Columbia,9/24/20,10/22/20,874,lv,NA,NA,U.S. President,Biden,89
134584,SurveyMonkey,2,Online Panel,District of Columbia,9/24/20,10/22/20,874,lv,NA,NA,U.S. President,Trump,9
134534,SurveyMonkey,2,Online Panel,Colorado,9/24/20,10/22/20,5598,rv,NA,NA,U.S. President,Biden,60
134534,SurveyMonkey,2,Online Panel,Colorado,9/24/20,10/22/20,5598,rv,NA,NA,U.S. President,Trump,38
134586,SurveyMonkey,2,Online Panel,Colorado,9/24/20,10/22/20,5598,lv,NA,NA,U.S. President,Biden,58
134586,SurveyMonkey,2,Online Panel,Colorado,9/24/20,10/22/20,5598,lv,NA,NA,U.S. President,Trump,40
134535,SurveyMonkey,2,Online Panel,California,9/24/20,10/22/20,22654,rv,NA,NA,U.S. President,Biden,62
134535,SurveyMonkey,2,Online Panel,California,9/24/20,10/22/20,22654,rv,NA,NA,U.S. President,Trump,35
134587,SurveyMonkey,2,Online Panel,California,9/24/20,10/22/20,22654,lv,NA,NA,U.S. President,Biden,62
134587,SurveyMonkey,2,Online Panel,California,9/24/20,10/22/20,22654,lv,NA,NA,U.S. President,Trump,36
134536,SurveyMonkey,2,Online Panel,Arizona,9/24/20,10/22/20,5836,rv,NA,NA,U.S. President,Biden,54
134536,SurveyMonkey,2,Online Panel,Arizona,9/24/20,10/22/20,5836,rv,NA,NA,U.S. President,Trump,44
134588,SurveyMonkey,2,Online Panel,Arizona,9/24/20,10/22/20,5836,lv,NA,NA,U.S. President,Biden,53
134588,SurveyMonkey,2,Online Panel,Arizona,9/24/20,10/22/20,5836,lv,NA,NA,U.S. President,Trump,46
134485,Landmark Communications,2.1,IVR/Live Phone,Georgia,10/21/20,10/21/20,500,lv,NA,NA,U.S. President,Biden,45
134485,Landmark Communications,2.1,IVR/Live Phone,Georgia,10/21/20,10/21/20,500,lv,NA,NA,U.S. President,Trump,49
134249,Rasmussen,2.1,IVR/Online Panel,North Carolina,10/20/20,10/21/20,800,lv,NA,NA,U.S. President,Biden,48
134249,Rasmussen,2.1,IVR/Online Panel,North Carolina,10/20/20,10/21/20,800,lv,NA,NA,U.S. President,Trump,49
134421,Rasmussen,2.1,IVR/Online Panel,Florida,10/20/20,10/21/20,800,lv,NA,NA,U.S. President,Biden,46
134421,Rasmussen,2.1,IVR/Online Panel,Florida,10/20/20,10/21/20,800,lv,NA,NA,U.S. President,Trump,50
134056,Emerson,2.9,IVR/Online Panel/Text-to-Web,Iowa,10/19/20,10/21/20,435,lv,NA,NA,U.S. President,Biden,48.1
134056,Emerson,2.9,IVR/Online Panel/Text-to-Web,Iowa,10/19/20,10/21/20,435,lv,NA,NA,U.S. President,Trump,48
134289,SurveyMonkey,2,Online Panel,NA,10/19/20,10/21/20,32217,rv,NA,NA,U.S. President,Biden,52
134289,SurveyMonkey,2,Online Panel,NA,10/19/20,10/21/20,32217,rv,NA,NA,U.S. President,Trump,45
134341,SurveyMonkey,2,Online Panel,NA,10/19/20,10/21/20,32217,lv,NA,NA,U.S. President,Biden,52
134341,SurveyMonkey,2,Online Panel,NA,10/19/20,10/21/20,32217,lv,NA,NA,U.S. President,Trump,46
134734,Mason-Dixon,2.6,Live Phone,South Dakota,10/19/20,10/21/20,625,lv,NA,NA,U.S. President,Biden,40
134734,Mason-Dixon,2.6,Live Phone,South Dakota,10/19/20,10/21/20,625,lv,NA,NA,U.S. President,Trump,51
134894,Morning Consult,1.9,Online Panel,NA,10/19/20,10/21/20,12000,lv,NA,NA,U.S. President,Biden,52
134894,Morning Consult,1.9,Online Panel,NA,10/19/20,10/21/20,12000,lv,NA,NA,U.S. President,Trump,43
135034,Ragnar Research Partners,1.3,Live Phone,Indiana,10/18/20,10/21/20,629,lv,NA,REP,U.S. President,Biden,40
135034,Ragnar Research Partners,1.3,Live Phone,Indiana,10/18/20,10/21/20,629,lv,NA,REP,U.S. President,Trump,48
135034,Ragnar Research Partners,1.3,Live Phone,Indiana,10/18/20,10/21/20,629,lv,NA,REP,U.S. President,Jorgensen,5
134235,TIPP,1.8,Live Phone/Online Panel,NA,10/17/20,10/21/20,965,lv,NA,NA,U.S. President,Biden,49.6
134235,TIPP,1.8,Live Phone/Online Panel,NA,10/17/20,10/21/20,965,lv,NA,NA,U.S. President,Trump,44.7
134235,TIPP,1.8,Live Phone/Online Panel,NA,10/17/20,10/21/20,965,lv,NA,NA,U.S. President,Jorgensen,2.8
134235,TIPP,1.8,Live Phone/Online Panel,NA,10/17/20,10/21/20,965,lv,NA,NA,U.S. President,Hawkins,0.9
134236,TIPP,1.8,Live Phone/Online Panel,NA,10/17/20,10/21/20,965,lv,NA,NA,U.S. President,Biden,49.8
134236,TIPP,1.8,Live Phone/Online Panel,NA,10/17/20,10/21/20,965,lv,NA,NA,U.S. President,Trump,45.6
134237,Civiqs,2.4,Online Panel/Online Ad,Pennsylvania,10/17/20,10/21/20,1577,a,NA,NA,U.S. President,Biden,52
134237,Civiqs,2.4,Online Panel/Online Ad,Pennsylvania,10/17/20,10/21/20,1577,a,NA,NA,U.S. President,Trump,46
135063,UC Berkeley,2.5,Email,California,10/16/20,10/21/20,5352,lv,NA,NA,U.S. President,Biden,65
135063,UC Berkeley,2.5,Email,California,10/16/20,10/21/20,5352,lv,NA,NA,U.S. President,Trump,29
134393,RMG Research,2.3,IVR/Text-to-Web/Online Ad,Iowa,10/15/20,10/21/20,800,lv,NA,NA,U.S. President,Biden,47
134393,RMG Research,2.3,IVR/Text-to-Web/Online Ad,Iowa,10/15/20,10/21/20,800,lv,NA,NA,U.S. President,Trump,47
134170,Ipsos,2.8,Probability Panel,Arizona,10/14/20,10/21/20,658,lv,NA,NA,U.S. President,Biden,49
134170,Ipsos,2.8,Probability Panel,Arizona,10/14/20,10/21/20,658,lv,NA,NA,U.S. President,Trump,46
134171,Ipsos,2.8,Probability Panel,Arizona,10/14/20,10/21/20,658,lv,NA,NA,U.S. President,Biden,50
134171,Ipsos,2.8,Probability Panel,Arizona,10/14/20,10/21/20,658,lv,NA,NA,U.S. President,Trump,46
134171,Ipsos,2.8,Probability Panel,Arizona,10/14/20,10/21/20,658,lv,NA,NA,U.S. President,Jorgensen,1
134171,Ipsos,2.8,Probability Panel,Arizona,10/14/20,10/21/20,658,lv,NA,NA,U.S. President,Hawkins,0
134171,Ipsos,2.8,Probability Panel,Arizona,10/14/20,10/21/20,658,lv,NA,NA,U.S. President,West,0
134917,UMass Amherst/YouGov,2.4,Online Panel,Massachusetts,10/14/20,10/21/20,713,lv,FALSE,NA,U.S. President,Biden,64
134917,UMass Amherst/YouGov,2.4,Online Panel,Massachusetts,10/14/20,10/21/20,713,lv,FALSE,NA,U.S. President,Trump,29
134865,YouGov,3,Online Panel,Michigan,10/13/20,10/21/20,681,lv,NA,NA,U.S. President,Biden,52
134865,YouGov,3,Online Panel,Michigan,10/13/20,10/21/20,681,lv,NA,NA,U.S. President,Trump,42
134872,YouGov,3,Online Panel,Michigan,10/13/20,10/21/20,745,rv,NA,NA,U.S. President,Biden,51
134872,YouGov,3,Online Panel,Michigan,10/13/20,10/21/20,745,rv,NA,NA,U.S. President,Trump,42
134866,YouGov,3,Online Panel,Pennsylvania,10/13/20,10/21/20,669,lv,NA,NA,U.S. President,Biden,52
134866,YouGov,3,Online Panel,Pennsylvania,10/13/20,10/21/20,669,lv,NA,NA,U.S. President,Trump,44
134873,YouGov,3,Online Panel,Pennsylvania,10/13/20,10/21/20,736,rv,NA,NA,U.S. President,Biden,51
134873,YouGov,3,Online Panel,Pennsylvania,10/13/20,10/21/20,736,rv,NA,NA,U.S. President,Trump,44
134867,YouGov,3,Online Panel,Wisconsin,10/13/20,10/21/20,647,lv,NA,NA,U.S. President,Biden,53
134867,YouGov,3,Online Panel,Wisconsin,10/13/20,10/21/20,647,lv,NA,NA,U.S. President,Trump,44
134874,YouGov,3,Online Panel,Wisconsin,10/13/20,10/21/20,716,rv,NA,NA,U.S. President,Biden,51
134874,YouGov,3,Online Panel,Wisconsin,10/13/20,10/21/20,716,rv,NA,NA,U.S. President,Trump,43
135272,U. of Arkansas,2.5,Live Phone,Arkansas,10/9/20,10/21/20,591,lv,NA,NA,U.S. President,Biden,32
135272,U. of Arkansas,2.5,Live Phone,Arkansas,10/9/20,10/21/20,591,lv,NA,NA,U.S. President,Trump,65
134221,USC Dornsife,2.4,Probability Panel,NA,10/8/20,10/21/20,5224,rv,NA,NA,U.S. President,Biden,52.2
134221,USC Dornsife,2.4,Probability Panel,NA,10/8/20,10/21/20,5224,rv,NA,NA,U.S. President,Trump,41.67
134222,USC Dornsife,2.4,Probability Panel,NA,10/8/20,10/21/20,5314,lv,NA,NA,U.S. President,Biden,54.11
134222,USC Dornsife,2.4,Probability Panel,NA,10/8/20,10/21/20,5314,lv,NA,NA,U.S. President,Trump,41.64
134223,USC Dornsife,2.4,Probability Panel,NA,10/8/20,10/21/20,5314,lv,NA,NA,U.S. President,Biden,53.49
134223,USC Dornsife,2.4,Probability Panel,NA,10/8/20,10/21/20,5314,lv,NA,NA,U.S. President,Trump,42.12
135689,GreatBlue Research,2,Live Phone/Online Panel,Connecticut,10/8/20,10/21/20,1000,a,NA,NA,U.S. President,Biden,51.4
135689,GreatBlue Research,2,Live Phone/Online Panel,Connecticut,10/8/20,10/21/20,1000,a,NA,NA,U.S. President,Trump,26.4
134290,SurveyMonkey,2,Online Panel,Wyoming,9/24/20,10/21/20,605,rv,NA,NA,U.S. President,Biden,31
134290,SurveyMonkey,2,Online Panel,Wyoming,9/24/20,10/21/20,605,rv,NA,NA,U.S. President,Trump,66
134342,SurveyMonkey,2,Online Panel,Wyoming,9/24/20,10/21/20,605,lv,NA,NA,U.S. President,Biden,31
134342,SurveyMonkey,2,Online Panel,Wyoming,9/24/20,10/21/20,605,lv,NA,NA,U.S. President,Trump,67
134291,SurveyMonkey,2,Online Panel,West Virginia,9/24/20,10/21/20,1154,rv,NA,NA,U.S. President,Biden,32
134291,SurveyMonkey,2,Online Panel,West Virginia,9/24/20,10/21/20,1154,rv,NA,NA,U.S. President,Trump,66
134343,SurveyMonkey,2,Online Panel,West Virginia,9/24/20,10/21/20,1154,lv,NA,NA,U.S. President,Biden,32
134343,SurveyMonkey,2,Online Panel,West Virginia,9/24/20,10/21/20,1154,lv,NA,NA,U.S. President,Trump,67
134292,SurveyMonkey,2,Online Panel,Wisconsin,9/24/20,10/21/20,4540,rv,NA,NA,U.S. President,Biden,55
134292,SurveyMonkey,2,Online Panel,Wisconsin,9/24/20,10/21/20,4540,rv,NA,NA,U.S. President,Trump,42
134344,SurveyMonkey,2,Online Panel,Wisconsin,9/24/20,10/21/20,4540,lv,NA,NA,U.S. President,Biden,55
134344,SurveyMonkey,2,Online Panel,Wisconsin,9/24/20,10/21/20,4540,lv,NA,NA,U.S. President,Trump,43
134293,SurveyMonkey,2,Online Panel,Washington,9/24/20,10/21/20,7528,rv,NA,NA,U.S. President,Biden,60
134293,SurveyMonkey,2,Online Panel,Washington,9/24/20,10/21/20,7528,rv,NA,NA,U.S. President,Trump,37
134345,SurveyMonkey,2,Online Panel,Washington,9/24/20,10/21/20,7528,lv,NA,NA,U.S. President,Biden,61
134345,SurveyMonkey,2,Online Panel,Washington,9/24/20,10/21/20,7528,lv,NA,NA,U.S. President,Trump,37
134295,SurveyMonkey,2,Online Panel,Virginia,9/24/20,10/21/20,6382,rv,NA,NA,U.S. President,Biden,56
134295,SurveyMonkey,2,Online Panel,Virginia,9/24/20,10/21/20,6382,rv,NA,NA,U.S. President,Trump,42
134347,SurveyMonkey,2,Online Panel,Virginia,9/24/20,10/21/20,6382,lv,NA,NA,U.S. President,Biden,55
134347,SurveyMonkey,2,Online Panel,Virginia,9/24/20,10/21/20,6382,lv,NA,NA,U.S. President,Trump,43
134296,SurveyMonkey,2,Online Panel,Utah,9/24/20,10/21/20,2304,rv,NA,NA,U.S. President,Biden,45
134296,SurveyMonkey,2,Online Panel,Utah,9/24/20,10/21/20,2304,rv,NA,NA,U.S. President,Trump,52
134348,SurveyMonkey,2,Online Panel,Utah,9/24/20,10/21/20,2304,lv,NA,NA,U.S. President,Biden,45
134348,SurveyMonkey,2,Online Panel,Utah,9/24/20,10/21/20,2304,lv,NA,NA,U.S. President,Trump,53
134298,SurveyMonkey,2,Online Panel,Tennessee,9/24/20,10/21/20,4469,rv,NA,NA,U.S. President,Biden,43
134298,SurveyMonkey,2,Online Panel,Tennessee,9/24/20,10/21/20,4469,rv,NA,NA,U.S. President,Trump,55
134350,SurveyMonkey,2,Online Panel,Tennessee,9/24/20,10/21/20,4469,lv,NA,NA,U.S. President,Biden,41
134350,SurveyMonkey,2,Online Panel,Tennessee,9/24/20,10/21/20,4469,lv,NA,NA,U.S. President,Trump,57
134299,SurveyMonkey,2,Online Panel,South Dakota,9/24/20,10/21/20,847,rv,NA,NA,U.S. President,Biden,45
134299,SurveyMonkey,2,Online Panel,South Dakota,9/24/20,10/21/20,847,rv,NA,NA,U.S. President,Trump,53
134351,SurveyMonkey,2,Online Panel,South Dakota,9/24/20,10/21/20,847,lv,NA,NA,U.S. President,Biden,45
134351,SurveyMonkey,2,Online Panel,South Dakota,9/24/20,10/21/20,847,lv,NA,NA,U.S. President,Trump,53
